"library_gene"," query_name","qGI_score","FDR","query_gene","query_type","SMF_library","SMF_query","metric(qGI_score+SMF_library)"
"NSD1","BAK1_337_rich",-0.4772333,0.0372660715250791,"BAK1","rich",-0.248742741976058,-0.901878946498035,-0.725976041976058
"NSD1","BLM_390_rich",-0.2710447,0.0472905012744218,"BLM","rich",-0.248742741976058,-1.17410616181416,-0.519787441976058
"NSD1","BMI1_105_min",-0.681528,0.000830161344220239,"BMI1","min",-0.979561441241209,0.0928384784206818,-1.66108944124121
"NSD1","C12orf49_136_min",-0.4639283,0.000335202131223874,"C12orf49","min",-0.979561441241209,0.0772789189251666,-1.44348974124121
"NSD1","CCT3_370_rich",-0.790183,1.25415660966774e-07,"CCT3","rich",-0.248742741976058,-2.79645883676588,-1.03892574197606
"NSD1","DDI2_270_rich",-1.021433,4.78179604615717e-06,"DDI2","rich",-0.248742741976058,-0.392669681084805,-1.27017574197606
"NSD1","DDX11_210_rich",-0.2272087,0.0182170864175225,"DDX11","rich",-0.248742741976058,-3.01866787440148,-0.475951441976058
"NSD1","DLAT_321_rich",-0.1253012,0.0968333165869799,"DLAT","rich",-0.248742741976058,-0.138169888702848,-0.374043941976058
"NSD1","EIF4H_359_rich",-0.8064968,1.38381085395384e-05,"EIF4H","rich",-0.248742741976058,-0.945346505040691,-1.05523954197606
"NSD1","EMC2_276_rich",-0.5162493,0.000135048375690341,"EMC2","rich",-0.248742741976058,-1.09077107715189,-0.764992041976058
"NSD1","FASTKD3_277_rich",-0.7847039,0.000987239276807143,"FASTKD3","rich",-0.248742741976058,-0.1647321358876,-1.03344664197606
"NSD1","HEATR5B_406_rich",-0.01516408,0.0345624114265107,"HEATR5B","rich",-0.248742741976058,-0.234549313609671,-0.263906821976058
"NSD1","ITGAV_121_rich",-1.120785,0.00773257660539691,"ITGAV","rich",-0.248742741976058,-0.731115150724097,-1.36952774197606
"NSD1","LATS1_399_rich",-0.6660305,0.00015456972059078,"LATS1","rich",-0.248742741976058,0.075636885141237,-0.914773241976058
"NSD1","LRP5_343_rich",-0.4445837,0.0201595453680967,"LRP5","rich",-0.248742741976058,-0.421650739708764,-0.693326441976058
"NSD1","MGAT1_116_min",-0.4375975,6.402518563672e-06,"MGAT1","min",-0.979561441241209,-0.513177188651783,-1.41715894124121
"NSD1","NAT6_214_rich",-0.75844,5.01364668941787e-09,"NAT6","rich",-0.248742741976058,-0.246636192827681,-1.00718274197606
"NSD1","NF2_065_min",-0.4151932,6.44379827217563e-05,"NF2","min",-0.979561441241209,-0.26323296520172,-1.39475464124121
"NSD1","PCSK9_342_rich",-0.6868813,0.00053444358772574,"PCSK9","rich",-0.248742741976058,-0.281757025121924,-0.935624041976058
"NSD1","PDCD5_189_min",-1.144761,3.68431981883766e-05,"PDCD5","min",-0.979561441241209,-1.75296651304475,-2.12432244124121
"NSD1","PDK1_006_min",-0.5427959,0.0117210240509181,"PDK1","min",-0.979561441241209,-0.06456099499264,-1.52235734124121
"NSD1","PELO_295_rich",-0.4970649,0.0620629952571679,"PELO","rich",-0.248742741976058,-1.69324653068401,-0.745807641976058
"NSD1","PHGDH_047_min",-0.8056926,4.02719699600261e-08,"PHGDH","min",-0.979561441241209,-0.119328971384763,-1.78525404124121
"NSD1","PIGO_123_min",-0.2753755,0.0221523279132654,"PIGO","min",-0.979561441241209,-1.29069723448006,-1.25493694124121
"NSD1","PQLC1_100_min",-0.5241134,0.0637670187948102,"PQLC1","min",-0.979561441241209,0.0159663498211002,-1.50367484124121
"NSD1","PSMC5_315_rich",-0.2718944,0.092137869979195,"PSMC5","rich",-0.248742741976058,-2.73112417910654,-0.520637141976058
"NSD1","PTAR1_109_min",-0.4055314,0.0166198826969333,"PTAR1","min",-0.979561441241209,-1.84144546885206,-1.38509284124121
"NSD1","PTEN_409_rich",-0.3807654,0.0807558651833986,"PTEN","rich",-0.248742741976058,-0.21900981372642,-0.629508141976058
"NSD1","RAB14_302_rich",-0.7623146,0.00906230181231803,"RAB14","rich",-0.248742741976058,-0.2139165295652,-1.01105734197606
"NSD1","RICTOR_401_rich",-0.7122954,0.0464210719505939,"RICTOR","rich",-0.248742741976058,-1.55129587858734,-0.961038141976058
"NSD1","SLC16A3_005_min",-0.7813561,1.02077278656728e-06,"SLC16A3","min",-0.979561441241209,-0.0551379858915966,-1.76091754124121
"NSD1","SLC1A5_016_min",-0.3560616,0.0754242056262397,"SLC1A5","min",-0.979561441241209,-1.24669854034233,-1.33562304124121
"NSD1","SLCO4A1_114_min",-0.2773205,0.0868335910689904,"SLCO4A1","min",-0.979561441241209,-0.28610863196675,-1.25688194124121
"NSD1","SMARCC1_160_min",-0.3671875,0.0395200332578382,"SMARCC1","min",-0.979561441241209,-0.952246574410398,-1.34674894124121
"NSD1","STX4_161_min",-0.2674147,0.0988083266957892,"STX4","min",-0.979561441241209,-0.0555408070021953,-1.24697614124121
"NSD1","TAF5L_067_min",-0.2379444,0.000670527898432962,"TAF5L","min",-0.979561441241209,-0.982053888557092,-1.21750584124121
"NSD1","TET1_344_rich",-0.4969296,0.0514697224783296,"TET1","rich",-0.248742741976058,-0.26154866723521,-0.745672341976058
"NSD1","TMEM209_376_rich",-0.1261665,0.0908674680420274,"TMEM209","rich",-0.248742741976058,-0.240523296234481,-0.374909241976058
"NSD1","TUBB_312_rich",-1.208939,1.44048773552016e-10,"TUBB","rich",-0.248742741976058,-3.08855124608542,-1.45768174197606
"NSD1","UAP1L1_119_min",-0.3969802,0.00161811720043218,"UAP1L1","min",-0.979561441241209,-0.054318062158245,-1.37654164124121
"NSD1","VPS52_241_rich",-0.767649,2.30665925251423e-08,"VPS52","rich",-0.248742741976058,-1.41695529171255,-1.01639174197606
"NSDHL","LDLR_195_min",-1.856474,4.83695587674673e-18,"LDLR","min",0.156918087473477,-0.751209552977006,-1.69955591252652
"NSDHL","NAA40_213_rich",-0.48026,0.0506428754250104,"NAA40","rich",0.2250493613716,-0.803510150806382,-0.2552106386284
"NSMF","BRD1_083_min",-0.5061126,0.0724154032180982,"BRD1","min",-0.10194770111477,-1.01658613493512,-0.60806030111477
"NSUN6","FASTKD3_277_rich",-0.4827975,0.0227228253473389,"FASTKD3","rich",0.0657259895554858,-0.1647321358876,-0.417071510444514
"NSUN6","NAGK_066_min",-0.50024,0.0482090204994314,"NAGK","min",0.15574938673476,-0.421764352079341,-0.34449061326524
"NSUN6","PREPL_371_rich",-0.4313408,0.0859603651527199,"PREPL","rich",0.0657259895554858,-0.577775260602194,-0.365614810444514
"NSUN6","SLC16A1_033_min",-0.5228239,0.00620149285219228,"SLC16A1","min",0.15574938673476,0.216481417694968,-0.36707451326524
"NSUN6","TIMM8A_228_rich",-0.3851446,0.0513455477266945,"TIMM8A","rich",0.0657259895554858,-0.901736882840322,-0.319418610444514
"NSUN6","USP10_013_min",-0.3119134,0.068232827096025,"USP10","min",0.15574938673476,-0.751852845586228,-0.15616401326524
"NT5C2","C12orf49_136_min",-0.6409148,0.000519478855085549,"C12orf49","min",-0.421686024422056,0.0772789189251666,-1.06260082442206
"NT5C2","FASTKD3_277_rich",-0.6190743,0.017802158805967,"FASTKD3","rich",-0.0637777751448928,-0.1647321358876,-0.682852075144893
"NT5C2","GGT7_134_min",-0.6119465,0.028048968401886,"GGT7","min",-0.421686024422056,-0.152520181945214,-1.03363252442206
"NT5C2","MGAT1_116_min",-0.5337366,0.000831034964256958,"MGAT1","min",-0.421686024422056,-0.513177188651783,-0.955422624422056
"NT5C2","PIGO_123_min",-0.5653793,0.00315814603891457,"PIGO","min",-0.421686024422056,-1.29069723448006,-0.987065324422056
"NT5C2","PRKAB1_152_min",-0.6689877,0.00456632495335256,"PRKAB1","min",-0.421686024422056,-0.855933310228989,-1.09067372442206
"NT5C2","SLC35A1_115_min",-1.143424,4.88104030221594e-08,"SLC35A1","min",-0.421686024422056,-0.25646205403258,-1.56511002442206
"NT5C2","SMARCC1_160_min",-0.567554,0.0145038949832635,"SMARCC1","min",-0.421686024422056,-0.952246574410398,-0.989240024422056
"NT5C2","UAP1L1_119_min",-0.5749652,0.00764918715208706,"UAP1L1","min",-0.421686024422056,-0.054318062158245,-0.996651224422056
"NT5C3A","TAZ_203_rich",-0.5591723,0.0265718602095438,"TAZ","rich",-0.272197743455456,-2.23528224640466,-0.831370043455456
"NT5C3A","VPS52_241_rich",-0.5119039,0.00944014881463643,"VPS52","rich",-0.272197743455456,-1.41695529171255,-0.784101643455456
"NTHL1","ATP5J_242_rich",-0.4452232,0.0320370137893755,"ATP5J","rich",-0.426799395349277,-1.022664574965,-0.872022595349277
"NTNG2","PGLS_046_min",-0.3881775,0.042877281872857,"PGLS","min",-0.109421909236303,-1.01335111185333,-0.497599409236303
"NTRK1","SLX1_239_rich",-0.4873044,0.00765777146960713,"SLX1","rich",-0.0640464067709529,0,-0.551350806770953
"NTRK1","VPS52_241_rich",-0.2862804,0.0341192904140427,"VPS52","rich",-0.0640464067709529,-1.41695529171255,-0.350326806770953
"NTRK1","VPS54_271_rich",-0.329607,0.071971490488861,"VPS54","rich",-0.0640464067709529,-0.987791895975991,-0.393653406770953
"NUAK2","ARL1_221_rich",-0.5269765,0.0908033725046267,"ARL1","rich",-0.00605981423169845,-0.131987622733933,-0.533036314231698
"NUAK2","SREBF2_194_min",-0.4207795,0.0941896503054535,"SREBF2","min",0.0442895864876762,0.431103046640249,-0.376489913512324
"NUAK2","STAG1_218_rich",-0.606774,0.0779808939289642,"STAG1","rich",-0.00605981423169845,0.156091847785505,-0.612833814231698
"NUDT15","ARL1_221_rich",-0.5541728,0.0271260914134514,"ARL1","rich",-0.337328790783252,-0.131987622733933,-0.891501590783252
"NUDT15","POLR2A_395_rich",-0.4508287,0.0530339923698679,"POLR2A","rich",-0.337328790783252,-0.723743903151917,-0.788157490783252
"NUDT15","SLC3A2_137_min",-0.4136375,0.0296186561155283,"SLC3A2","min",-0.402879423565063,0.176473118717745,-0.816516923565063
"NUDT2","ACTB_165_min",-0.2463714,0.0380715753236702,"ACTB","min",-0.144528170842326,-1.3059780764272,-0.390899570842326
"NUDT2","ATP5J_242_rich",-0.5332709,0.0247100282535297,"ATP5J","rich",-0.356102571491527,-1.022664574965,-0.889373471491527
"NUDT2","CCDC101_062_min",-0.247065,0.00376559006462675,"CCDC101","min",-0.144528170842326,-0.460855911737687,-0.391593170842326
"NUDT2","HDAC2_172_min",-0.128031,0.0700343627354942,"HDAC2","min",-0.144528170842326,-0.484715505523328,-0.272559170842326
"NUDT2","NGLY1_097_min",-0.2075774,0.0133117372845287,"NGLY1","min",-0.144528170842326,-0.0660853472618729,-0.352105570842326
"NUDT2","PC_219_rich",-0.3522757,0.0164585089490982,"PC","rich",-0.356102571491527,-0.36801423322917,-0.708378271491527
"NUDT2","PGP_041_min",-0.3549737,0.0509148237706942,"PGP","min",-0.144528170842326,-1.1427957633117,-0.499501870842326
"NUDT2","PQLC1_100_min",-0.454803,0.0374122185113262,"PQLC1","min",-0.144528170842326,0.0159663498211002,-0.599331170842326
"NUDT2","PTAR1_109_min",-0.515392,0.00651143141389894,"PTAR1","min",-0.144528170842326,-1.84144546885206,-0.659920170842326
"NUDT2","SLC25A32_259_rich",-0.5372938,0.0357114312036887,"SLC25A32","rich",-0.356102571491527,-0.635877749005006,-0.893396371491527
"NUP37","BCL2_338_rich",-0.5700796,0.0239642669521971,"BCL2","rich",-0.0665449281127168,-0.394783758374041,-0.636624528112717
"NUP37","PC_219_rich",-0.5124389,0.00755468797700575,"PC","rich",-0.0665449281127168,-0.36801423322917,-0.578983828112717
"NUP37","SP1_157_min",-0.470525,0.0634083534763422,"SP1","min",-0.0663099215367225,-0.719378169264242,-0.536834921536723
"NUP37","USP7_012_min",-0.5056492,0.0953490729346662,"USP7","min",-0.0663099215367225,0.291515387548196,-0.571959121536723
"NYX","CPT2_278_rich",-0.3557229,0.074033419076786,"CPT2","rich",0.160217252298343,-0.269988179923762,-0.195505647701657
"NYX","SLC16A3_005_min",-0.5004407,0.00957326924344861,"SLC16A3","min",0.193954532192874,-0.0551379858915966,-0.306486167807126
"OAT","CCDC101_062_min",-0.2620523,0.059379510847985,"CCDC101","min",0.0203924989424513,-0.460855911737687,-0.241659801057549
"OAT","MUS81_360_rich",-0.5889017,0.0465590861582841,"MUS81","rich",0.118982852978539,-0.637213757974631,-0.469918847021461
"OBFC1","ATG9A_254_rich",-1.285192,3.90948088522525e-07,"ATG9A","rich",-0.248704671832274,-0.966409186637981,-1.53389667183227
"OBFC1","BAD_346_rich",-1.143624,0.000935027048328593,"BAD","rich",-0.248704671832274,-0.394989494177264,-1.39232867183227
"OBFC1","DNAJA1_363_rich",-0.4510033,0.0517140434334121,"DNAJA1","rich",-0.248704671832274,-1.04349716540222,-0.699707971832274
"OBFC1","DNMT3B_345_rich",-1.144909,7.41702110964177e-05,"DNMT3B","rich",-0.248704671832274,-0.280282008183844,-1.39361367183227
"OBFC1","MAT2B_045_min",-0.520736,0.0796531696686557,"MAT2B","min",-0.369936428820856,0.0359594096883621,-0.890672428820856
"OBFC1","MUS81_360_rich",-0.5404392,0.0427997061294628,"MUS81","rich",-0.248704671832274,-0.637213757974631,-0.789143871832274
"OBFC1","NAA35_206_rich",-0.4710482,0.00657879737895279,"NAA35","rich",-0.248704671832274,-1.52930018734108,-0.719752871832274
"OBFC1","NAGK_066_min",-0.4558503,0.0334519141792393,"NAGK","min",-0.369936428820856,-0.421764352079341,-0.825786728820856
"OBFC1","RPS6KB1_164_min",-0.8545807,1.53369645157053e-06,"RPS6KB1","min",-0.369936428820856,-1.05303626409442,-1.22451712882086
"OBFC1","SLC16A1_033_min",-0.6257441,0.00297883040323143,"SLC16A1","min",-0.369936428820856,0.216481417694968,-0.995680528820856
"OBFC1","SLCO4A1_114_min",-0.6059785,0.00780605786474893,"SLCO4A1","min",-0.369936428820856,-0.28610863196675,-0.975914928820856
"OBFC1","SLX1_239_rich",-0.3871108,0.0984665494018777,"SLX1","rich",-0.248704671832274,0,-0.635815471832274
"OBFC1","TOMM7_220_rich",-1.042148,0.00202543066685689,"TOMM7","rich",-0.248704671832274,-0.396727096804361,-1.29085267183227
"OBSCN","LIG4_170_min",-0.1644753,0.0533407866879062,"LIG4","min",0.141084559486349,-0.649059089438068,-0.023390740513651
"OBSCN","PGLS_046_min",-0.341328,0.0455811616416482,"PGLS","min",0.141084559486349,-1.01335111185333,-0.200243440513651
"OBSCN","STX4_161_min",-0.4685132,0.0552631690557988,"STX4","min",0.141084559486349,-0.0555408070021953,-0.327428640513651
"OCRL","ATG5_128_min",-0.407444,0.0981529745300778,"ATG5","min",0.0840474763304397,-0.247898183000309,-0.32339652366956
"OCRL","C1orf115_028_min",-0.3720999,0.0885206088667122,"C1orf115","min",0.0840474763304397,0.113855121018911,-0.28805242366956
"OCRL","KIAA0100_112_min",-0.6777,0.000145225711752218,"KIAA0100","min",0.0840474763304397,-0.822900052947545,-0.59365252366956
"OCRL","TSC2_150_min",-0.458604,0.034705021614939,"TSC2","min",0.0840474763304397,-1.18103804256508,-0.37455652366956
"OCRL","WDR73_125_min",-0.4938961,0.0504663565100975,"WDR73","min",0.0840474763304397,-1.53611327177983,-0.40984862366956
"OFD1","EMC2_276_rich",-0.5541825,0.0295535066566362,"EMC2","rich",0.340895598768497,-1.09077107715189,-0.213286901231503
"OFD1","ROCK2_322_rich",-0.561901,0.0480569139480608,"ROCK2","rich",0.340895598768497,0.226390889062903,-0.221005401231503
"OFD1","TUBB_312_rich",-0.4631065,0.0821263204418957,"TUBB","rich",0.340895598768497,-3.08855124608542,-0.122210901231503
"OGDHL","RB1CC1_077_min",-0.4964851,0.0190250715105121,"RB1CC1","min",0.0679479032810354,-0.849717556663107,-0.428537196718965
"OGG1","PELO_295_rich",-0.3741192,0.0561566377178917,"PELO","rich",-0.0665749016786616,-1.69324653068401,-0.440694101678662
"OGG1","STAG2_389_rich",-0.4432617,0.0782644135681071,"STAG2","rich",-0.0665749016786616,-0.972241104385054,-0.509836601678662
"OGG1","TAZ_203_rich",-0.4607272,0.032896269026583,"TAZ","rich",-0.0665749016786616,-2.23528224640466,-0.527302101678662
"OPA3","PREPL_371_rich",-0.5277863,0.0836840005147225,"PREPL","rich",-0.2447097303844,-0.577775260602194,-0.7724960303844
"OPA3","TMEM126A_309_rich",-0.7784209,0.000843791367836306,"TMEM126A","rich",-0.2447097303844,-0.411480154104907,-1.0231306303844
"OPHN1","COQ9_279_rich",-0.5357414,0.00653728677330446,"COQ9","rich",0.0541948236363341,-0.534292109100405,-0.481546576363666
"OPHN1","DIAPH1_038_min",-0.2986238,0.0651984791885683,"DIAPH1","min",-0.0385409900354293,0.0186452555147567,-0.337164790035429
"OPHN1","NGLY1_097_min",-0.2213298,0.0988956698473463,"NGLY1","min",-0.0385409900354293,-0.0660853472618729,-0.259870790035429
"OPHN1","VPS52_241_rich",-0.301176,0.074799135226729,"VPS52","rich",0.0541948236363341,-1.41695529171255,-0.246981176363666
"OPN1SW","ANGPTL4_272_rich",-0.3703125,0.0754111529118023,"ANGPTL4","rich",-0.109312398189822,-0.104097874162364,-0.479624898189822
"OPN1SW","BCL2_338_rich",-0.3769494,0.0907312405517293,"BCL2","rich",-0.109312398189822,-0.394783758374041,-0.486261798189822
"OPN1SW","NAT14_217_rich",-0.4693679,0.0926064237849642,"NAT14","rich",-0.109312398189822,-0.267229782746455,-0.578680298189822
"OPTN","ATP5J_242_rich",-0.5261136,0.0147253248694027,"ATP5J","rich",0.0926269471576615,-1.022664574965,-0.433486652842338
"OPTN","HDAC2_172_min",-0.3396233,0.0761953160210857,"HDAC2","min",0.164881551936013,-0.484715505523328,-0.174741748063987
"OPTN","PTPN11_163_min",-0.2523234,0.0834313554198347,"PTPN11","min",0.164881551936013,-0.666460375769746,-0.087441848063987
"OR2J3","ATP5L_334_rich",-0.3703652,0.0840470213692567,"ATP5L","rich",-0.0502609386858775,-0.733990543864709,-0.420626138685878
"OR2J3","NAA35_206_rich",-0.3573358,0.0920323793020513,"NAA35","rich",-0.0502609386858775,-1.52930018734108,-0.407596738685877
"OR2J3","PREPL_371_rich",-0.3214818,0.0658457380213258,"PREPL","rich",-0.0502609386858775,-0.577775260602194,-0.371742738685877
"ORAI1","CDKN2B_306_rich",-0.3832708,0.0353909020172,"CDKN2B","rich",-0.201739278723171,0.00578030725876051,-0.585010078723171
"OSBPL2","KIAA0100_112_min",-0.6203411,0.00055216933136526,"KIAA0100","min",-0.0841854680412481,-0.822900052947545,-0.704526568041248
"OSBPL2","VPS52_241_rich",-0.3878135,0.058006393725699,"VPS52","rich",-0.0367004234668734,-1.41695529171255,-0.424513923466873
"OSMR","C1orf112_393_rich",-0.3928033,0.0862108444418012,"C1orf112","rich",-0.0383311024772753,-0.666320228375642,-0.431134402477275
"OSMR","GEN1_075_min",-0.5893361,0.0338599492790373,"GEN1","min",-0.180481803009588,-0.458549502730544,-0.769817903009588
"OSMR","MGAT1_116_min",-0.3468382,0.0980546162969655,"MGAT1","min",-0.180481803009588,-0.513177188651783,-0.527320003009588
"OSMR","TAZ_203_rich",-0.6814147,0.00270507042824113,"TAZ","rich",-0.0383311024772753,-2.23528224640466,-0.719745802477275
"OSTM1","NGLY1_097_min",-0.2888549,0.0795779442780364,"NGLY1","min",-0.0845373194267942,-0.0660853472618729,-0.373392219426794
"OTOA","EHMT2_156_min",-0.3073767,0.0843615087810613,"EHMT2","min",-0.0443680069984095,-0.731059921618947,-0.351744706998409
"OTOG","TMEM126A_309_rich",-0.2668792,0.0955568080536755,"TMEM126A","rich",0.0932118692655473,-0.411480154104907,-0.173667330734453
"OTOGL","DNAJA1_363_rich",-0.8460536,0.00577013097925857,"DNAJA1","rich",-0.112405262448005,-1.04349716540222,-0.958458862448005
"OTOGL","FCHO2_323_rich",-0.5164731,0.0809461492805412,"FCHO2","rich",-0.112405262448005,-0.313880132529265,-0.628878362448005
"OTOGL","TMEM94_275_rich",-0.6176093,0.0571618376420009,"TMEM94","rich",-0.112405262448005,0,-0.730014562448005
"OTUD6B","ARID2_246_rich",-0.378304,0.0647205626510069,"ARID2","rich",-0.361478218008725,-0.384806857760921,-0.739782218008725
"OTUD6B","ATRX_020_min",-0.596939,0.0043713001470839,"ATRX","min",-0.433485176842411,-1.38880224151935,-1.03042417684241
"OTUD6B","C5orf34_357_rich",-0.02304753,0.0913323986870204,"C5orf34","rich",-0.361478218008725,-0.268901416446952,-0.384525748008725
"OTUD6B","CCDC101_062_min",-0.232353,0.00220416619944152,"CCDC101","min",-0.433485176842411,-0.460855911737687,-0.665838176842411
"OTUD6B","EHMT2_156_min",-0.07375164,0.071661529511634,"EHMT2","min",-0.433485176842411,-0.731059921618947,-0.507236816842411
"OTUD6B","GOT1_027_min",-0.3006754,0.0489341820619394,"GOT1","min",-0.433485176842411,0.0438816063953382,-0.734160576842411
"OTUD6B","HDAC2_172_min",-0.4069708,2.86557725911445e-05,"HDAC2","min",-0.433485176842411,-0.484715505523328,-0.840455976842411
"OTUD6B","HEATR5B_406_rich",-0.02322298,0.0178405460898168,"HEATR5B","rich",-0.361478218008725,-0.234549313609671,-0.384701198008725
"OTUD6B","ITGAV_121_rich",-1.089986,1.26721289254449e-06,"ITGAV","rich",-0.361478218008725,-0.731115150724097,-1.45146421800872
"OTUD6B","KIAA0100_112_min",-0.2446887,0.0304628673569164,"KIAA0100","min",-0.433485176842411,-0.822900052947545,-0.678173876842411
"OTUD6B","NAA30_351_rich",-0.2252618,0.0787805054944416,"NAA30","rich",-0.361478218008725,-1.63469954381974,-0.586740018008725
