	id	name	num_neighborhoods_enriched	top	num_connected_components	size_connected_components	num_large_connected_components	domain
7117	7117	GO:0048009 insulin-like growth factor receptor signaling pathway	0.0	False	0		0	0
7118	7118	GO:0048010 vascular endothelial growth factor receptor signaling pathway	124.0	True	1	[124]	1	14
7119	7119	GO:0048011 neurotrophin TRK receptor signaling pathway	28.0	True	1	[28]	1	18
7120	7120	GO:0048012 hepatocyte growth factor receptor signaling pathway	0.0	False	0		0	0
7121	7121	GO:0048013 ephrin receptor signaling pathway	114.0	True	1	[114]	1	14
7122	7122	GO:0048014 Tie signaling pathway	0.0	False	0		0	0
7123	7123	GO:0048015 phosphatidylinositol-mediated signaling	78.0	True	1	[78]	1	31
7124	7124	GO:0048016 inositol phosphate-mediated signaling	0.0	False	0		0	0
7125	7125	GO:0048017 inositol lipid-mediated signaling	78.0	True	1	[78]	1	31
7126	7126	GO:0048021 regulation of melanin biosynthetic process	0.0	False	0		0	0
7127	7127	GO:0048022 negative regulation of melanin biosynthetic process	0.0	False	0		0	0
7128	7128	GO:0048023 positive regulation of melanin biosynthetic process	0.0	False	0		0	0
7129	7129	GO:0048024 regulation of mRNA splicing, via spliceosome	0.0	False	0		0	0
7130	7130	GO:0048025 negative regulation of mRNA splicing, via spliceosome	0.0	False	0		0	0
7131	7131	GO:0048026 positive regulation of mRNA splicing, via spliceosome	0.0	False	0		0	0
7132	7132	GO:0048034 heme O biosynthetic process	0.0	False	0		0	0
7133	7133	GO:0048041 focal adhesion assembly	0.0	False	0		0	0
7134	7134	GO:0048048 embryonic eye morphogenesis	0.0	False	0		0	0
7135	7135	GO:0048050 post-embryonic eye morphogenesis	0.0	False	0		0	0
7136	7136	GO:0048066 developmental pigmentation	0.0	False	0		0	0
7137	7137	GO:0048069 eye pigmentation	0.0	False	0		0	0
7138	7138	GO:0048070 regulation of developmental pigmentation	0.0	False	0		0	0
7139	7139	GO:0048073 regulation of eye pigmentation	0.0	False	0		0	0
7140	7140	GO:0048074 negative regulation of eye pigmentation	0.0	False	0		0	0
7141	7141	GO:0048075 positive regulation of eye pigmentation	0.0	False	0		0	0
7142	7142	GO:0048086 negative regulation of developmental pigmentation	0.0	False	0		0	0
7143	7143	GO:0048087 positive regulation of developmental pigmentation	0.0	False	0		0	0
7144	7144	GO:0048096 chromatin-mediated maintenance of transcription	0.0	False	0		0	0
7145	7145	GO:0048102 autophagic cell death	0.0	False	0		0	0
7146	7146	GO:0048103 somatic stem cell division	0.0	False	0		0	0
7147	7147	GO:0048104 establishment of body hair or bristle planar orientation	0.0	False	0		0	0
7148	7148	GO:0048105 establishment of body hair planar orientation	0.0	False	0		0	0
7149	7149	GO:0048133 male germ-line stem cell asymmetric division	0.0	False	0		0	0
7150	7150	GO:0048137 spermatocyte division	0.0	False	0		0	0
7151	7151	GO:0048143 astrocyte activation	0.0	False	0		0	0
7152	7152	GO:0048144 fibroblast proliferation	0.0	False	0		0	0
7153	7153	GO:0048145 regulation of fibroblast proliferation	0.0	False	0		0	0
7154	7154	GO:0048146 positive regulation of fibroblast proliferation	0.0	False	0		0	0
7155	7155	GO:0048147 negative regulation of fibroblast proliferation	0.0	False	0		0	0
7156	7156	GO:0048148 behavioral response to cocaine	0.0	False	0		0	0
7157	7157	GO:0048149 behavioral response to ethanol	0.0	False	0		0	0
7158	7158	GO:0048160 primary follicle stage	0.0	False	0		0	0
7159	7159	GO:0048167 regulation of synaptic plasticity	1.0	False	0		0	0
7160	7160	GO:0048168 regulation of neuronal synaptic plasticity	0.0	False	0		0	0
7161	7161	GO:0048169 regulation of long-term neuronal synaptic plasticity	0.0	False	0		0	0
7162	7162	GO:0048170 positive regulation of long-term neuronal synaptic plasticity	0.0	False	0		0	0
7163	7163	GO:0048172 regulation of short-term neuronal synaptic plasticity	0.0	False	0		0	0
7164	7164	GO:0048193 Golgi vesicle transport	303.0	False	19	"[285   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1   1
   1]"	1	0
7165	7165	GO:0048194 Golgi vesicle budding	0.0	False	0		0	0
7166	7166	GO:0048199 vesicle targeting, to, from or within Golgi	0.0	False	0		0	0
7167	7167	GO:0048200 Golgi transport vesicle coating	140.0	False	2	[139   1]	1	0
7168	7168	GO:0048203 vesicle targeting, trans-Golgi to endosome	0.0	False	0		0	0
7169	7169	GO:0048205 COPI coating of Golgi vesicle	140.0	False	2	[139   1]	1	0
7170	7170	GO:0048208 COPII vesicle coating	199.0	False	2	[198   1]	1	0
7171	7171	GO:0048209 regulation of vesicle targeting, to, from or within Golgi	0.0	False	0		0	0
7172	7172	GO:0048210 Golgi vesicle fusion to target membrane	0.0	False	0		0	0
7173	7173	GO:0048211 Golgi vesicle docking	0.0	False	0		0	0
7174	7174	GO:0048213 Golgi vesicle prefusion complex stabilization	0.0	False	0		0	0
7175	7175	GO:0048219 inter-Golgi cisterna vesicle-mediated transport	0.0	False	0		0	0
7176	7176	GO:0048227 plasma membrane to endosome transport	0.0	False	0		0	0
7177	7177	GO:0048232 male gamete generation	0.0	False	0		0	0
7178	7178	GO:0048239 negative regulation of DNA recombination at telomere	0.0	False	0		0	0
7179	7179	GO:0048240 sperm capacitation	0.0	False	0		0	0
7180	7180	GO:0048241 epinephrine transport	0.0	False	0		0	0
7181	7181	GO:0048242 epinephrine secretion	0.0	False	0		0	0
7182	7182	GO:0048243 norepinephrine secretion	0.0	False	0		0	0
7183	7183	GO:0048245 eosinophil chemotaxis	0.0	False	0		0	0
7184	7184	GO:0048246 macrophage chemotaxis	0.0	False	0		0	0
7185	7185	GO:0048247 lymphocyte chemotaxis	0.0	False	0		0	0
7186	7186	GO:0048250 iron import into the mitochondrion	10.0	False	7	[4 1 1 1 1 1 1]	0	0
7187	7187	GO:0048251 elastic fiber assembly	0.0	False	0		0	0
7188	7188	GO:0048252 lauric acid metabolic process	0.0	False	0		0	0
7189	7189	GO:0048254 snoRNA localization	0.0	False	0		0	0
7190	7190	GO:0048255 mRNA stabilization	0.0	False	0		0	0
7191	7191	GO:0048259 regulation of receptor-mediated endocytosis	6.0	False	0		0	0
7192	7192	GO:0048260 positive regulation of receptor-mediated endocytosis	0.0	False	0		0	0
7193	7193	GO:0048261 negative regulation of receptor-mediated endocytosis	0.0	False	0		0	0
7194	7194	GO:0048263 determination of dorsal identity	0.0	False	0		0	0
7195	7195	GO:0048264 determination of ventral identity	0.0	False	0		0	0
7196	7196	GO:0048265 response to pain	0.0	False	0		0	0
7197	7197	GO:0048266 behavioral response to pain	0.0	False	0		0	0
7198	7198	GO:0048268 clathrin coat assembly	60.0	False	14	[24 14  6  5  2  1  1  1  1  1  1  1  1  1]	2	0
7199	7199	GO:0048278 vesicle docking	61.0	True	1	[61]	1	8
7200	7200	GO:0048280 vesicle fusion with Golgi apparatus	2.0	False	0		0	0
7201	7201	GO:0048284 organelle fusion	0.0	False	0		0	0
7202	7202	GO:0048285 organelle fission	0.0	False	0		0	0
7203	7203	GO:0048286 lung alveolus development	0.0	False	0		0	0
7204	7204	GO:0048290 isotype switching to IgA isotypes	0.0	False	0		0	0
7205	7205	GO:0048291 isotype switching to IgG isotypes	0.0	False	0		0	0
7206	7206	GO:0048294 negative regulation of isotype switching to IgE isotypes	0.0	False	0		0	0
7207	7207	GO:0048295 positive regulation of isotype switching to IgE isotypes	0.0	False	0		0	0
7208	7208	GO:0048297 negative regulation of isotype switching to IgA isotypes	0.0	False	0		0	0
7209	7209	GO:0048298 positive regulation of isotype switching to IgA isotypes	0.0	False	0		0	0
7210	7210	GO:0048302 regulation of isotype switching to IgG isotypes	0.0	False	0		0	0
7211	7211	GO:0048304 positive regulation of isotype switching to IgG isotypes	0.0	False	0		0	0
7212	7212	GO:0048311 mitochondrion distribution	0.0	False	0		0	0
7213	7213	GO:0048312 intracellular distribution of mitochondria	0.0	False	0		0	0
7214	7214	GO:0048318 axial mesoderm development	0.0	False	0		0	0
7215	7215	GO:0048319 axial mesoderm morphogenesis	0.0	False	0		0	0
7216	7216	GO:0048320 axial mesoderm formation	0.0	False	0		0	0
7217	7217	GO:0048327 axial mesodermal cell fate specification	0.0	False	0		0	0
7218	7218	GO:0048332 mesoderm morphogenesis	0.0	False	0		0	0
7219	7219	GO:0048333 mesodermal cell differentiation	0.0	False	0		0	0
7220	7220	GO:0048337 positive regulation of mesodermal cell fate specification	0.0	False	0		0	0
7221	7221	GO:0048338 mesoderm structural organization	0.0	False	0		0	0
7222	7222	GO:0048339 paraxial mesoderm development	0.0	False	0		0	0
7223	7223	GO:0048340 paraxial mesoderm morphogenesis	0.0	False	0		0	0
7224	7224	GO:0048341 paraxial mesoderm formation	0.0	False	0		0	0
7225	7225	GO:0048343 paraxial mesodermal cell fate commitment	0.0	False	0		0	0
7226	7226	GO:0048352 paraxial mesoderm structural organization	0.0	False	0		0	0
7227	7227	GO:0048368 lateral mesoderm development	17.0	True	1	[17]	1	13
7228	7228	GO:0048370 lateral mesoderm formation	0.0	False	0		0	0
7229	7229	GO:0048371 lateral mesodermal cell differentiation	0.0	False	0		0	0
7230	7230	GO:0048378 regulation of lateral mesodermal cell fate specification	0.0	False	0		0	0
7231	7231	GO:0048382 mesendoderm development	0.0	False	0		0	0
7232	7232	GO:0048384 retinoic acid receptor signaling pathway	0.0	False	0		0	0
7233	7233	GO:0048385 regulation of retinoic acid receptor signaling pathway	0.0	False	0		0	0
7234	7234	GO:0048386 positive regulation of retinoic acid receptor signaling pathway	0.0	False	0		0	0
7235	7235	GO:0048387 negative regulation of retinoic acid receptor signaling pathway	0.0	False	0		0	0
7236	7236	GO:0048388 endosomal lumen acidification	0.0	False	0		0	0
7237	7237	GO:0048389 intermediate mesoderm development	0.0	False	0		0	0
7238	7238	GO:0048392 intermediate mesodermal cell differentiation	0.0	False	0		0	0
7239	7239	GO:0048469 cell maturation	0.0	False	0		0	0
7240	7240	GO:0048477 oogenesis	0.0	False	0		0	0
7241	7241	GO:0048478 replication fork protection	0.0	False	0		0	0
7242	7242	GO:0048483 autonomic nervous system development	0.0	False	0		0	0
7243	7243	GO:0048484 enteric nervous system development	0.0	False	0		0	0
7244	7244	GO:0048485 sympathetic nervous system development	0.0	False	0		0	0
7245	7245	GO:0048486 parasympathetic nervous system development	0.0	False	0		0	0
7246	7246	GO:0048488 synaptic vesicle endocytosis	0.0	False	0		0	0
7247	7247	GO:0048489 synaptic vesicle transport	0.0	False	0		0	0
7248	7248	GO:0048490 anterograde synaptic vesicle transport	23.0	False	4	[19  2  1  1]	1	0
7249	7249	GO:0048496 maintenance of animal organ identity	0.0	False	0		0	0
7250	7250	GO:0048499 synaptic vesicle membrane organization	0.0	False	0		0	0
7251	7251	GO:0048505 regulation of timing of cell differentiation	0.0	False	0		0	0
7252	7252	GO:0048511 rhythmic process	7.0	False	0		0	0
7253	7253	GO:0048512 circadian behavior	0.0	False	0		0	0
7254	7254	GO:0048514 blood vessel morphogenesis	0.0	False	0		0	0
7255	7255	GO:0048515 spermatid differentiation	0.0	False	0		0	0
7256	7256	GO:0048520 positive regulation of behavior	0.0	False	0		0	0
7257	7257	GO:0048524 positive regulation of viral process	7.0	False	0		0	0
7258	7258	GO:0048525 negative regulation of viral process	0.0	False	0		0	0
7259	7259	GO:0048532 anatomical structure arrangement	0.0	False	0		0	0
7260	7260	GO:0048534 hematopoietic or lymphoid organ development	0.0	False	0		0	0
7261	7261	GO:0048535 lymph node development	0.0	False	0		0	0
7262	7262	GO:0048536 spleen development	0.0	False	0		0	0
7263	7263	GO:0048537 mucosa-associated lymphoid tissue development	0.0	False	0		0	0
7264	7264	GO:0048538 thymus development	0.0	False	0		0	0
7265	7265	GO:0048539 bone marrow development	0.0	False	0		0	0
7266	7266	GO:0048541 Peyer's patch development	0.0	False	0		0	0
7267	7267	GO:0048545 response to steroid hormone	0.0	False	0		0	0
7268	7268	GO:0048546 digestive tract morphogenesis	0.0	False	0		0	0
7269	7269	GO:0048548 regulation of pinocytosis	0.0	False	0		0	0
7270	7270	GO:0048549 positive regulation of pinocytosis	0.0	False	0		0	0
7271	7271	GO:0048550 negative regulation of pinocytosis	0.0	False	0		0	0
7272	7272	GO:0048557 embryonic digestive tract morphogenesis	0.0	False	0		0	0
7273	7273	GO:0048560 establishment of anatomical structure orientation	0.0	False	0		0	0
7274	7274	GO:0048561 establishment of animal organ orientation	0.0	False	0		0	0
7275	7275	GO:0048562 embryonic organ morphogenesis	0.0	False	0		0	0
7276	7276	GO:0048563 post-embryonic animal organ morphogenesis	0.0	False	0		0	0
7277	7277	GO:0048565 digestive tract development	0.0	False	0		0	0
7278	7278	GO:0048566 embryonic digestive tract development	0.0	False	0		0	0
7279	7279	GO:0048568 embryonic organ development	15.0	False	10	[6 1 1 1 1 1 1 1 1 1]	0	0
7280	7280	GO:0048569 post-embryonic animal organ development	0.0	False	0		0	0
7281	7281	GO:0048570 notochord morphogenesis	0.0	False	0		0	0
7282	7282	GO:0048571 long-day photoperiodism	0.0	False	0		0	0
7283	7283	GO:0048584 positive regulation of response to stimulus	0.0	False	0		0	0
7284	7284	GO:0048585 negative regulation of response to stimulus	0.0	False	0		0	0
7285	7285	GO:0048588 developmental cell growth	0.0	False	0		0	0
7286	7286	GO:0048589 developmental growth	1.0	False	0		0	0
7287	7287	GO:0048592 eye morphogenesis	56.0	False	56	"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"	0	0
7288	7288	GO:0048593 camera-type eye morphogenesis	2.0	False	0		0	0
7289	7289	GO:0048596 embryonic camera-type eye morphogenesis	0.0	False	0		0	0
7290	7290	GO:0048597 post-embryonic camera-type eye morphogenesis	0.0	False	0		0	0
7291	7291	GO:0048598 embryonic morphogenesis	25.0	True	1	[25]	1	18
7292	7292	GO:0048599 oocyte development	0.0	False	0		0	0
7293	7293	GO:0048608 reproductive structure development	0.0	False	0		0	0
7294	7294	GO:0048609 multicellular organismal reproductive process	0.0	False	0		0	0
7295	7295	GO:0048611 embryonic ectodermal digestive tract development	0.0	False	0		0	0
7296	7296	GO:0048613 embryonic ectodermal digestive tract morphogenesis	0.0	False	0		0	0
7297	7297	GO:0048617 embryonic foregut morphogenesis	0.0	False	0		0	0
7298	7298	GO:0048619 embryonic hindgut morphogenesis	0.0	False	0		0	0
7299	7299	GO:0048621 post-embryonic digestive tract morphogenesis	0.0	False	0		0	0
7300	7300	GO:0048625 myoblast fate commitment	0.0	False	0		0	0
7301	7301	GO:0048627 myoblast development	0.0	False	0		0	0
7302	7302	GO:0048630 skeletal muscle tissue growth	0.0	False	0		0	0
7303	7303	GO:0048631 regulation of skeletal muscle tissue growth	0.0	False	0		0	0
7304	7304	GO:0048632 negative regulation of skeletal muscle tissue growth	0.0	False	0		0	0
7305	7305	GO:0048633 positive regulation of skeletal muscle tissue growth	0.0	False	0		0	0
7306	7306	GO:0048634 regulation of muscle organ development	0.0	False	0		0	0
7307	7307	GO:0048635 negative regulation of muscle organ development	0.0	False	0		0	0
7308	7308	GO:0048636 positive regulation of muscle organ development	0.0	False	0		0	0
7309	7309	GO:0048638 regulation of developmental growth	0.0	False	0		0	0
7310	7310	GO:0048639 positive regulation of developmental growth	0.0	False	0		0	0
7311	7311	GO:0048640 negative regulation of developmental growth	0.0	False	0		0	0
7312	7312	GO:0048641 regulation of skeletal muscle tissue development	0.0	False	0		0	0
7313	7313	GO:0048642 negative regulation of skeletal muscle tissue development	0.0	False	0		0	0
7314	7314	GO:0048643 positive regulation of skeletal muscle tissue development	0.0	False	0		0	0
7315	7315	GO:0048644 muscle organ morphogenesis	0.0	False	0		0	0
7316	7316	GO:0048645 animal organ formation	0.0	False	0		0	0
7317	7317	GO:0048659 smooth muscle cell proliferation	0.0	False	0		0	0
7318	7318	GO:0048660 regulation of smooth muscle cell proliferation	0.0	False	0		0	0
7319	7319	GO:0048661 positive regulation of smooth muscle cell proliferation	0.0	False	0		0	0
7320	7320	GO:0048662 negative regulation of smooth muscle cell proliferation	78.0	False	7	[68  5  1  1  1  1  1]	1	0
7321	7321	GO:0048663 neuron fate commitment	0.0	False	0		0	0
7322	7322	GO:0048664 neuron fate determination	0.0	False	0		0	0
7323	7323	GO:0048665 neuron fate specification	0.0	False	0		0	0
7324	7324	GO:0048666 neuron development	0.0	False	0		0	0
7325	7325	GO:0048667 cell morphogenesis involved in neuron differentiation	0.0	False	0		0	0
7326	7326	GO:0048668 collateral sprouting	0.0	False	0		0	0
7327	7327	GO:0048669 collateral sprouting in absence of injury	0.0	False	0		0	0
7328	7328	GO:0048671 negative regulation of collateral sprouting	0.0	False	0		0	0
7329	7329	GO:0048672 positive regulation of collateral sprouting	0.0	False	0		0	0
7330	7330	GO:0048675 axon extension	1.0	False	0		0	0
7331	7331	GO:0048677 axon extension involved in regeneration	0.0	False	0		0	0
7332	7332	GO:0048678 response to axon injury	0.0	False	0		0	0
7333	7333	GO:0048679 regulation of axon regeneration	0.0	False	0		0	0
7334	7334	GO:0048680 positive regulation of axon regeneration	0.0	False	0		0	0
7335	7335	GO:0048681 negative regulation of axon regeneration	0.0	False	0		0	0
7336	7336	GO:0048685 negative regulation of collateral sprouting of intact axon in response to injury	0.0	False	0		0	0
7337	7337	GO:0048691 positive regulation of axon extension involved in regeneration	0.0	False	0		0	0
7338	7338	GO:0048692 negative regulation of axon extension involved in regeneration	0.0	False	0		0	0
7339	7339	GO:0048694 positive regulation of collateral sprouting of injured axon	0.0	False	0		0	0
7340	7340	GO:0048697 positive regulation of collateral sprouting in absence of injury	0.0	False	0		0	0
7341	7341	GO:0048698 negative regulation of collateral sprouting in absence of injury	0.0	False	0		0	0
7342	7342	GO:0048699 generation of neurons	0.0	False	0		0	0
7343	7343	GO:0048701 embryonic cranial skeleton morphogenesis	0.0	False	0		0	0
7344	7344	GO:0048702 embryonic neurocranium morphogenesis	0.0	False	0		0	0
7345	7345	GO:0048703 embryonic viscerocranium morphogenesis	0.0	False	0		0	0
7346	7346	GO:0048704 embryonic skeletal system morphogenesis	0.0	False	0		0	0
7347	7347	GO:0048705 skeletal system morphogenesis	0.0	False	0		0	0
7348	7348	GO:0048706 embryonic skeletal system development	0.0	False	0		0	0
7349	7349	GO:0048708 astrocyte differentiation	13.0	False	13	[1 1 1 1 1 1 1 1 1 1 1 1 1]	0	0
7350	7350	GO:0048709 oligodendrocyte differentiation	0.0	False	0		0	0
7351	7351	GO:0048710 regulation of astrocyte differentiation	0.0	False	0		0	0
7352	7352	GO:0048711 positive regulation of astrocyte differentiation	0.0	False	0		0	0
7353	7353	GO:0048712 negative regulation of astrocyte differentiation	0.0	False	0		0	0
