"","ID","Name","Length","AUPRC_depmap","AUPRC_gin","AUPRC_bionic","subtract_bionic_depmap_auprc","subtract_bionic_gin_auprc","subtract_depmap_gin_auprc","Fraction_mito","Mito_genes","Fraction_essential","Essential_genes"
"1469",4976,"SVIP-VCP-DERL1 complex",3,2e-04,4e-04,7e-04,5e-04,3e-04,-2e-04,0,"",0.333333333333333,"VCP"
"1470",4977,"gp78-VCP-DERL1 complex",3,5e-04,7e-04,6e-04,9.99999999999999e-05,-1e-04,-2e-04,0,"",0.333333333333333,"VCP"
"1471",4997,"VCP-VIMP-DERL1 complex",3,1e-04,2e-04,4e-04,3e-04,2e-04,-1e-04,0,"",0.333333333333333,"VCP"
"1472",4998,"VCP-VIMP-DERL2 complex",3,2e-04,2e-04,2e-04,0,0,0,0,"",0.333333333333333,"VCP"
"1473",4999,"VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex",6,0.073,0.1391,0.2969,0.2239,0.1578,-0.0661,0,"",0.166666666666667,"VCP"
"1474",5099,"RB1(hypophosphorylated)-E2F4 complex",2,4e-04,1e-04,1e-04,-3e-04,0,3e-04,0,"",0,""
"1475",5100,"CyclinD3-CDK4-CDK6 complex",3,2e-04,0.0042,0.0014,0.0012,-0.0028,-0.004,0,"",0,""
"1476",5101,"CyclinD3-CDK4-CDK6-p21 complex",4,0.0211,0.0022,0.0177,-0.0034,0.0155,0.0189,0,"",0,""
"1477",5107,"p34(SEI-1)-CDK4-CyclinD2 complex",3,3e-04,0.0011,3e-04,0,-8e-04,-8e-04,0,"",0,""
"1478",5117,"RBL2 complex (DNMT1, E2F4, E2F5, HDAC1, SUV39H1, RBL2)",6,7e-04,0.0016,7e-04,0,-9e-04,-9e-04,0,"",0,""
"1479",5118,"RBL2 complex (E2F4, E2F5, HDAC1, SUV39H1, P300, RBL2)",6,0.0012,0.0016,0.0019,7e-04,3e-04,-4e-04,0,"",0,""
"1480",5143,"RB-E2F1 complex",2,2e-04,1e-04,1e-04,-1e-04,0,1e-04,0,"",0,""
"1481",5144,"E2F1-p107-cyclinA complex",3,0.0016,2e-04,0.0085,0.0069,0.0083,0.0014,0,"",0.333333333333333,"CCNA2"
"1482",5146,"RB1-TFAP2A complex",2,1e-04,1e-04,6e-04,5e-04,5e-04,0,0,"",0,""
"1483",5153,"CTFC-TAF1 complex",2,0.001,1e-04,3e-04,-7e-04,2e-04,9e-04,0,"",0.5,"CTCF"
"1484",5154,"CTCF-nucleophosmin complex",2,1e-04,NA,8e-04,7e-04,NA,NA,0,"",0.5,"CTCF"
"1485",5159,"E2F4-p107-cyclinE complex",3,2e-04,7e-04,3e-04,1e-04,-4e-04,-5e-04,0,"",0,""
"1486",5160,"E2F4-p130 complex",2,0.0083,3e-04,0.0012,-0.0071,9e-04,0.008,0,"",0,""
"1487",5162,"ELK1-SRF-ELK3 complex",3,3e-04,3e-04,2e-04,-1e-04,-1e-04,0,0,"",0,""
"1488",5165,"AP1G1-PACS1-FURIN complex",3,8e-04,2e-04,4e-04,-4e-04,2e-04,6e-04,0,"",0,""
"1489",5171,"SH3KBP1-CBLB-EGFR complex",3,3e-04,0.0012,2e-04,-1e-04,-0.001,-9e-04,0,"",0,""
"1490",5176,"MGC1-DNA-PKcs-Ku complex",4,3e-04,0.0014,2e-04,-1e-04,-0.0012,-0.0011,0,"",0.25,"XRCC6"
"1491",5177,"Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)",11,0.0432,0.0057,0.0691,0.0259,0.0634,0.0375,0,"",0,""
"1492",5178,"JAK2-PAFR-TYK2 complex",3,8e-04,2e-04,3e-04,-5e-04,1e-04,6e-04,0,"",0,""
"1493",5179,"NCOA6-DNA-PK-Ku-PARP1 complex",5,9e-04,8e-04,3e-04,-6e-04,-5e-04,9.99999999999999e-05,0.2,"NCOA6",0.2,"XRCC6"
"1494",5182,"DNA-PK-Ku complex",3,5e-04,7e-04,1e-04,-4e-04,-6e-04,-2e-04,0,"",0.333333333333333,"XRCC6"
"1495",5183,"DNA-PK-Ku-eIF2-NF90-NF45 complex",8,0.0026,0.0012,6e-04,-0.002,-6e-04,0.0014,0,"",0.625,"EIF2S1;XRCC6;EIF2S3;ILF2;ILF3"
"1496",5184,"SWI/SNF-related chromatin-remodeling complex",5,6e-04,9e-04,0.0011,5e-04,2e-04,-3e-04,0,"",0,""
"1497",5189,"YWHAQ-CALM1-CABIN1 complex",4,2e-04,2e-04,2e-04,0,0,0,0.25,"YWHAQ",0,""
"1498",5190,"TIAM1-EFNB1-EPHA2 complex",3,5e-04,2e-04,2e-04,-3e-04,0,3e-04,0,"",0,""
"1499",5193,"TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)",12,0.0824,0.0019,0.1387,0.0563,0.1368,0.0805,0,"",0,""
"1500",5194,"TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)",10,0.1002,0.0014,0.0733,-0.0269,0.0719,0.0988,0,"",0,""
"1501",5195,"PTIP-HMT complex",10,0.0285,0.0372,0.0525,0.024,0.0153,-0.0087,0.1,"NCOA6",0.1,"WDR5"
"1502",5196,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)",12,0.0079,0.0014,0.0127,0.0048,0.0113,0.0065,0,"",0.0833333333333333,"CUL1"
"1503",5197,"PTIP-DNA damage response complex",6,0.0132,0.0047,0.0148,0.0016,0.0101,0.0085,0,"",0,""
"1504",5198,"CBP-RARA-RXRA-DNA complex, ligand stimulated",3,0.0192,0.001,0.0557,0.0365,0.0547,0.0182,0.666666666666667,"RXRA;CREBBP",0,""
"1505",5199,"Kinase maturation complex 1",16,0.0106,0.0299,0.0729,0.0623,0.043,-0.0193,0.3125,"YWHAQ;YWHAB;YWHAG;YWHAE;YWHAH",0.1875,"CDC37;PDRG1;PFDN2"
"1506",5209,"Ubiquilin-proteasome complex",6,0.0393,9e-04,0.0305,-0.0088,0.0296,0.0384,0,"",0.5,"PSMA1;PSMA2;PSMA6"
"1507",5210,"TANK-TRAF2-TRAF3 complex",3,0.0011,4e-04,2e-04,-9e-04,-2e-04,7e-04,0,"",0,""
"1508",5211,"RAF1-PPP2-PIN1 complex",5,0.0354,7e-04,0.0838,0.0484,0.0831,0.0347,0,"",0.2,"PPP2R1A"
"1509",5212,"Kinase maturation complex 2",8,0.0016,0.0018,0.0039,0.0023,0.0021,-2e-04,0,"",0.125,"CDC37"
"1510",5213,"Pex26-Pex6-Pex1 complex",3,0.5694,0.1965,0.4833,-0.0861,0.2868,0.3729,0,"",0,""
"1511",5215,"CS-MAP3K7IP1-MAP3K7IP2 complex",3,9e-04,7e-04,2e-04,-7e-04,-5e-04,2e-04,0.333333333333333,"CS",0,""
"1512",5220,"CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex",5,9e-04,5e-04,0.0019,0.001,0.0014,4e-04,0,"",0,""
"1513",5222,"p14-Mp1-MEK1 complex",3,2e-04,2e-04,2e-04,0,0,0,0,"",0,""
"1514",5223,"Casein kinase II (beta-dimer, alpha'-dimer)",2,0,0.0014,0,0,-0.0014,-0.0014,0,"",0.5,"CSNK2B"
"1515",5224,"Casein kinase II (beta-dimer, alpha, alpha')",3,0.6667,0.005,0.6667,0,0.6617,0.6617,0,"",0.333333333333333,"CSNK2B"
"1516",5225,"Casein kinase II (beta-dimer, alpha-dimer)",2,0,3e-04,0,0,-3e-04,-3e-04,0,"",0.5,"CSNK2B"
"1517",5226,"p14-Mp1-ERK2 complex",3,0.0835,2e-04,2e-04,-0.0833,0,0.0833,0,"",0,""
"1518",5228,"REL-MAP3K8-RELA-TNIP2-PAPOLA complex",5,8e-04,6e-04,5e-04,-3e-04,-9.99999999999999e-05,2e-04,0,"",0,""
"1519",5229,"RPA complex",3,0.0063,0.0244,0.0526,0.0463,0.0282,-0.0181,0,"",1,"RPA2;RPA1;RPA3"
"1520",5230,"CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex",12,0.0079,0.0017,0.0565,0.0486,0.0548,0.0062,0,"",0.0833333333333333,"COPB2"
"1521",5231,"53BP1-containing complex",5,0.001,0.0048,0.0033,0.0023,-0.0015,-0.0038,0,"",0.6,"XRCC6;RPA2;RPA1"
"1522",5232,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)",17,0.0094,0.0022,0.0426,0.0332,0.0404,0.0072,0,"",0.117647058823529,"DDX3X;RPS13"
"1523",5233,"TNF-alpha/NF-kappa B signaling complex 5",25,0.0055,0.0037,0.0248,0.0193,0.0211,0.0018,0.08,"LRPPRC;MTIF2",0.2,"POLR1A;POLR2L;CUL1;PDCD2;POLR1B"
"1524",5234,"IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex",5,6e-04,9e-04,0.0049,0.0043,0.004,-3e-04,0,"",0.2,"CDC37"
"1525",5235,"WRN-Ku70-Ku80-PARP1 complex",4,0.0012,0.001,3e-04,-9e-04,-7e-04,2e-04,0,"",0.25,"XRCC6"
"1526",5239,"CAP(C)-CAP(E) complex",2,0.0185,2e-04,0,-0.0185,-2e-04,0.0183,0,"",1,"SMC2;SMC4"
"1527",5241,"SMC1-SMC3 complex",2,0.0417,0.0098,1e-04,-0.0416,-0.0097,0.0319,0,"",1,"SMC1A;SMC3"
"1528",5243,"XRCC1-LIG3-PNK-TDP1 complex",4,0.0026,5e-04,0.0039,0.0013,0.0034,0.0021,0.25,"LIG3",0,""
"1529",5244,"Dolichol-phosphate mannose (DPM) synthase",3,0.6667,0.0018,0.6667,0,0.6649,0.6649,0,"",0,""
"1530",5251,"Ku-ORC complex",6,0.0276,0.0198,0.0894,0.0618,0.0696,0.0078,0,"",0.333333333333333,"XRCC6;ORC6"
"1531",5253,"MNK1-eIF4F complex",4,0.0276,0.0104,0.1041,0.0765,0.0937,0.0172,0,"",0.25,"EIF4A1"
"1532",5260,"TCF4-CTNNB1-SUMO1-EP300-HADAC6 complex",5,0.001,4e-04,5e-04,-5e-04,1e-04,6e-04,0,"",0,""
"1533",5261,"TCF4-CTNNB1-EP300 complex",3,9e-04,3e-04,2e-04,-7e-04,-1e-04,6e-04,0,"",0,""
"1534",5262,"TCF4-CTNNB1 complex",2,1e-04,3e-04,1e-04,0,-2e-04,-2e-04,0,"",0,""
"1535",5264,"TCF4-CTNNB1-CREBBP complex",3,0.0023,4e-04,3e-04,-0.002,-1e-04,0.0019,0.333333333333333,"CREBBP",0,""
"1536",5266,"TNF-alpha/NF-kappa B signaling complex 6",14,0.0177,0.0021,0.0244,0.0067,0.0223,0.0156,0,"",0.428571428571429,"FBL;RPL4;RPS13;RPS11;RPL8;CDC37"
"1537",5267,"VHL-VDU1-TCEB1-TCEB2 complex",4,1e-04,2e-04,2e-04,1e-04,0,-1e-04,0,"",0.25,"VHL"
"1538",5268,"TNF-alpha/NF-kappa B signaling complex 7",8,0.0018,0.0022,0.0037,0.0019,0.0015,-4e-04,0,"",0.125,"CDC37"
"1539",5269,"TNF-alpha/NF-kappa B signaling complex 8",6,7e-04,0.0014,0.0049,0.0042,0.0035,-7e-04,0,"",0.166666666666667,"CDC37"
"1540",5270,"VHL-TCEB1-TCEB2 complex",3,NA,2e-04,1e-04,NA,-1e-04,NA,0,"",0.333333333333333,"VHL"
"1541",5273,"VHL-TBP1-HIF1A complex",3,2e-04,4e-04,3e-04,1e-04,-1e-04,-2e-04,0,"",0.666666666666667,"PSMC3;VHL"
"1542",5274,"Cell-cell junction complex (ARHGAP10-CTNNA1)",2,1e-04,0.02,1e-04,0,-0.0199,-0.0199,0,"",0,""
"1543",5276,"HIF1A-OS9-EGLN1 complex",3,2e-04,2e-04,3e-04,1e-04,1e-04,0,0,"",0,""
"1544",5277,"HIF1A-OS9-EGLN3 complex",3,2e-04,3e-04,0.0052,0.005,0.0049,-1e-04,0,"",0,""
"1545",5280,"RAB9-TIP47-MPRI complex",3,8e-04,5e-04,0.002,0.0012,0.0015,3e-04,0,"",0,""
"1546",5281,"Cell-cell junction complex (CDH1-CTNNB1)",2,1e-04,1e-04,1e-04,0,0,0,0,"",0,""
"1547",5282,"CAS-SRC-FAK complex",3,0.08,0.0141,0.2909,0.2109,0.2768,0.0659,0,"",0,""
"1548",5283,"tRNA splicing endonuclease",5,0.0272,0.0014,0.0638,0.0366,0.0624,0.0258,0,"",0.2,"CLP1"
"1549",5284,"RNA endonuclease (SEN2deltaEx8, SEN54, CLP1)",3,4e-04,4e-04,0.0412,0.0408,0.0408,0,0,"",0.333333333333333,"CLP1"
"1550",5285,"TNF-alpha/NF-kappa B signaling complex 9",5,5e-04,8e-04,7e-04,2e-04,-1e-04,-3e-04,0,"",0.2,"CDC37"
"1551",5286,"TNF-alpha/NF-kappa B signaling complex 10",10,0.0014,0.0019,0.0048,0.0034,0.0029,-5e-04,0,"",0.1,"CDC37"
"1552",5287,"CCND1-CDK4 complex",2,0,0.0014,0,0,-0.0014,-0.0014,0,"",0,""
"1553",5288,"P53-BARD1-KU70 complex",3,2e-04,4e-04,3e-04,1e-04,-1e-04,-2e-04,0,"",0.333333333333333,"XRCC6"
"1554",5293,"ETS2-SMARCA4-INI1 complex",3,6e-04,3e-04,7e-04,1e-04,4e-04,3e-04,0,"",0.333333333333333,"SMARCB1"
"1555",5317,"LATS1-HTRA2-BIRC4 complex",3,3e-04,3e-04,3e-04,0,0,0,0.333333333333333,"HTRA2",0,""
"1556",5318,"DDEF1-CTTN-PXN complex",3,4e-04,6e-04,6e-04,2e-04,0,-2e-04,0,"",0,""
"1557",5319,"CDH1-CKS1B complex",2,4e-04,NA,3e-04,-1e-04,NA,NA,0,"",0,""
"1558",5320,"CDH1-SKP2 complex",2,0.0023,1e-04,1e-04,-0.0022,0,0.0022,0,"",0,""
"1559",5331,"YY1-MDM2-p53 complex",3,3e-04,2e-04,4e-04,1e-04,2e-04,1e-04,0,"",0,""
"1560",5337,"ELMO1-DOCK1 complex",2,NA,5e-04,1e-04,NA,-4e-04,NA,0,"",0,""
"1561",5341,"ELMO1-DOCK2 complex",2,0.25,3e-04,0.05,-0.2,0.0497,0.2497,0,"",0,""
"1562",5342,"ELMO1-DOCK1-RAC1 complex",3,1e-04,0.0846,0.0094,0.0093,-0.0752,-0.0845,0,"",0,""
"1563",5343,"ELMO1-DOCK1-CRKII complex",3,1e-04,7e-04,0.0169,0.0168,0.0162,-6e-04,0,"",0,""
"1564",5360,"AGO2-FXR1-TNF(alpha)ARE-RNP complex",2,2e-04,2e-04,1e-04,-1e-04,-1e-04,0,0,"",0,""
"1565",5361,"Cell division cycle complex (CDC27, CDC16, ANAPC7)",3,0.0044,4e-04,0.0094,0.005,0.009,0.004,0,"",0.666666666666667,"CDC27;CDC16"
"1566",5363,"Actin-ribonucleoprotein complex (POLR2A, GTF2F1, HNRNPU)",3,1e-04,5e-04,9e-04,8e-04,4e-04,-4e-04,0,"",0.333333333333333,"HNRNPU"
"1567",5367,"THRB-RXRB complex",2,1e-04,2e-04,1e-04,0,-1e-04,-1e-04,0,"",0,""
"1568",5370,"ERAP1-ERAP2 complex",2,0.0074,1e-04,2e-04,-0.0072,1e-04,0.0073,0,"",0,""
"1569",5371,"Grancalcin-sorcin complex",2,0.0046,6e-04,1e-04,-0.0045,-5e-04,0.004,0,"",0,""
"1570",5373,"Chromatin remodeling complex (TACC2, TACC3, PCAF)",3,4e-04,3e-04,2e-04,-2e-04,-1e-04,1e-04,0,"",0,""
"1571",5375,"EGR-EP300 complex",2,1e-04,4e-04,2e-04,1e-04,-2e-04,-3e-04,0,"",0,""
"1572",5377,"RNA-induced silencing complex, RISC",3,0.1317,0.0063,0.1777,0.046,0.1714,0.1254,0,"",0,""
"1573",5378,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)",6,0.0051,0.0024,0.0367,0.0316,0.0343,0.0027,0,"",0.333333333333333,"EIF6;RPL7A"
"1574",5380,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",25,0.0723,0.0349,0.192,0.1197,0.1571,0.0374,0,"",0.68,"RPLP2;RPL7;RPL13;RPL12;RPL14;EIF6;RPL15;RPL27;RPL37A;RPL7A;RPL10A;RPL32;RPL11;RPL19;RPL18A;RSL24D1;RPL36"
"1575",5381,"RNA-induced silencing complex, RISC",3,0.1317,0.0063,0.1777,0.046,0.1714,0.1254,0,"",0,""
"1576",5382,"ARNT-HIF1A complex",2,0.0833,4e-04,0.05,-0.0333,0.0496,0.0829,0,"",0,""
"1577",5383,"TRIB3-DDIT3 complex",2,1e-04,0.1667,0.125,0.1249,-0.0417,-0.1666,0,"",0,""
"1578",5384,"RAG1-RAG2 tetramer complex",2,0.0192,3e-04,1e-04,-0.0191,-2e-04,0.0189,0,"",0,""
"1579",5385,"GAIT complex",4,9e-04,0.0018,4e-04,-5e-04,-0.0014,-9e-04,0,"",0.5,"GAPDH;EPRS"
"1580",5386,"MLL1-WDR5 complex",27,0.0054,0.0037,0.0045,-0.000900000000000001,0.000799999999999999,0.0017,0.037037037037037,"HCFC1",0.259259259259259,"TAF6;HCFC1;WDR5;TAF7;PELP1;PRPF31;RUVBL1"
"1581",5388,"SERPINA1-ELA2 complex",2,1e-04,1e-04,3e-04,2e-04,2e-04,0,0,"",0,""
"1582",5389,"SERPINA3-CTSG complex",2,1e-04,2e-04,1e-04,0,-1e-04,-1e-04,0,"",0,""
"1583",5391,"SERPINA1-CTSG complex",2,3e-04,2e-04,2e-04,-1e-04,0,1e-04,0,"",0,""
"1584",5400,"BRCC complex",5,0.0134,0.0404,0.0371,0.0237,-0.0033,-0.027,0,"",0,""
"1585",5401,"PLEKHM2-KIF5B complex",2,3e-04,2e-04,5e-04,2e-04,3e-04,1e-04,0,"",0,""
"1586",5407,"NGF-TrkA complex",2,0.0011,8e-04,0.0125,0.0114,0.0117,3e-04,0,"",0,""
"1587",5408,"Neurotrophin-3-p75 complex",2,2e-04,2e-04,1e-04,-1e-04,-1e-04,0,0,"",0,""
"1588",5409,"TIAM1-GRIN1 complex",2,1e-04,3e-04,5e-04,4e-04,2e-04,-2e-04,0,"",0,""
"1589",5411,"HTR1D-S1PR1 complex",2,2e-04,1e-04,1e-04,-1e-04,0,1e-04,0,"",0,""
"1590",5414,"HTR1A-HTR1D complex",2,1e-04,1e-04,3e-04,2e-04,2e-04,0,0,"",0,""
"1591",5416,"HTR1A-HTR1B complex",2,0.0385,1e-04,4e-04,-0.0381,3e-04,0.0384,0,"",0,""
"1592",5417,"HTR1D-HTR1B complex",2,2e-04,3e-04,1e-04,-1e-04,-2e-04,-1e-04,0,"",0,""
"1593",5418,"GABBR2-HTR1A complex",2,0.0012,1e-04,1e-04,-0.0011,0,0.0011,0,"",0,""
"1594",5419,"HTR1A-GPR26 complex",2,1e-04,0.001,1e-04,0,-9e-04,-9e-04,0,"",0,""
"1595",5420,"HTR1A-EDG3 complex",2,9e-04,2e-04,1e-04,-8e-04,-1e-04,7e-04,0,"",0,""
"1596",5422,"HTR1A-S1PR1 complex",2,3e-04,3e-04,7e-04,4e-04,4e-04,0,0,"",0,""
"1597",5423,"HSP70-BAG5-PARK2 complex",4,2e-04,3e-04,4e-04,2e-04,1e-04,-1e-04,0,"",0,""
"1598",5424,"NGF-p75 complex",2,0.0035,1e-04,1e-04,-0.0034,0,0.0034,0,"",0,""
"1599",5426,"ANCO1-HDAC3  complex",2,0,0,0.25,0.25,0.25,0,0,"",0.5,"HDAC3"
"1600",5432,"Sororin-cohesin complex",6,0.0062,0.0116,0.0142,0.008,0.0026,-0.0054,0,"",0.5,"RAD21;SMC1A;SMC3"
"1601",5441,"NRG1-IKZF4 complex",2,3e-04,5e-04,1e-04,-2e-04,-4e-04,-2e-04,0,"",0,""
"1602",5444,"CRKII-C3G complex",2,0.0333,0.0083,0.0417,0.0084,0.0334,0.025,0,"",0,""
"1603",5446,"EPO-EPOR complex",2,1e-04,1e-04,0.0019,0.0018,0.0018,0,0,"",0,""
"1604",5449,"Splicing-associated factors complex",5,0.0024,6e-04,0.0024,0,0.0018,0.0018,0,"",0.2,"RBM8A"
"1605",5450,"Mediator complex",27,0.148,0.0661,0.2981,0.1501,0.232,0.0819,0.0740740740740741,"OPA1;MED1",0.222222222222222,"MED6;MED8;MED30;MED4;MED17;MED11"
"1606",5451,"MED18-MED20-MED29 mediator subcomplex",3,0.0431,8e-04,0.2442,0.2011,0.2434,0.0423,0,"",0,""
"1607",5460,"p50-p65 NF(kappa)B complex",2,0.0238,2e-04,0.25,0.2262,0.2498,0.0236,0,"",0,""
"1608",5461,"p50-p65 NF(kappa)B-SRC1 complex",3,0.0081,4e-04,0.0838,0.0757,0.0834,0.0077,0.333333333333333,"NCOA1",0,""
"1609",5464,"IKBA-p50-p65 Nf(kappa)B complex",3,0.0074,3e-04,0.0335,0.0261,0.0332,0.0071,0,"",0,""
"1610",5465,"IKB(epsilon)-RELA-cREL complex",3,4e-04,2e-04,2e-04,-2e-04,0,2e-04,0,"",0,""
"1611",5466,"IKB(beta)-RELA-cREL complex",3,5e-04,2e-04,2e-04,-3e-04,0,3e-04,0,"",0,""
"1612",5467,"IKB(alpha)-RELA-cREL complex",3,3e-04,2e-04,3e-04,0,1e-04,1e-04,0,"",0,""
"1613",5473,"DISC complex (FAS, FADD, CASP8)",3,9e-04,3e-04,0.0067,0.0058,0.0064,6e-04,0.333333333333333,"CASP8",0,""
"1614",5475,"MURR1-NF(kappa)Bp65-IKBA complex",3,7e-04,4e-04,4e-04,-3e-04,0,3e-04,0,"",0,""
"1615",5492,"IKBA-p50-p65 Nf(kappa)B complex",3,0.0074,3e-04,0.0335,0.0261,0.0332,0.0071,0,"",0,""
"1616",5495,"CIA targeting (MIP18, CIAO1, MMS19) complex",3,0.25,4e-04,7e-04,-0.2493,3e-04,0.2496,0,"",0.666666666666667,"CIAO1;MMS19"
"1617",5498,"ILK-PARVB-ARHGEF6 complex",3,3e-04,4e-04,0.0246,0.0243,0.0242,-1e-04,0,"",0,""
"1618",5499,"PARVB-ARHGEF6 complex",2,3e-04,2e-04,3e-04,0,1e-04,1e-04,0,"",0,""
"1619",5502,"EED-EZH-YY1 polycomb complex",3,9e-04,2e-04,3e-04,-6e-04,1e-04,7e-04,0,"",0,""
"1620",5513,"RING1-Polycomb repressive complex",4,0.0201,0.0119,0.026,0.0059,0.0141,0.0082,0,"",0,""
"1621",5518,"BMI1-HPH1-HPH2 complex",3,0.0038,0.0114,0.0269,0.0231,0.0155,-0.0076,0,"",0,""
"1622",5521,"EED-EZH polycomb complex",2,0,0,0,0,0,0,0,"",0,""
"1623",5526,"CALM1-FKBP38-BCL2 complex",4,2e-04,4e-04,8e-04,6e-04,4e-04,-2e-04,0.5,"BCL2;FKBP8",0,""
"1624",5529,"TRAF2-cIAP1/BIRC2 complex",2,0,0.0357,0,0,-0.0357,-0.0357,0,"",0,""
"1625",5531,"Tumor necrosis factor receptor 1 signaling complex",4,0.0023,0.0044,4e-04,-0.0019,-0.004,-0.0021,0,"",0,""
"1626",5534,"PLCB1-PARD3-PARD6A complex",3,0.0012,4e-04,7e-04,-5e-04,3e-04,8e-04,0,"",0,""
"1627",5535,"PLCB3-PARD3-PARD6A complex",3,8e-04,3e-04,0.0013,5e-04,0.001,5e-04,0,"",0,""
"1628",5540,"TRAF2-TRADD complex",2,0.0022,2e-04,4e-04,-0.0018,2e-04,0.002,0,"",0,""
"1629",5541,"Ternary complex (TRAF2, FADD, TRADD)",3,0.0071,2e-04,2e-04,-0.0069,0,0.0069,0,"",0,""
"1630",5542,"CCNB2-CDC2 complex",2,9e-04,2e-04,2e-04,-7e-04,0,7e-04,0,"",0.5,"CDK1"
"1631",5543,"CCNB1-CDC2 complex",2,9e-04,0.0027,1e-04,-8e-04,-0.0026,-0.0018,0,"",0.5,"CDK1"
"1632",5544,"CDC2-PCNA-CCNB1-GADD45A complex",4,0.0018,7e-04,3e-04,-0.0015,-4e-04,0.0011,0,"",0.5,"CDK1;PCNA"
"1633",5545,"CDC2-PCNA-CCNB1-GADD45B complex",4,0.0022,5e-04,4e-04,-0.0018,-1e-04,0.0017,0,"",0.5,"CDK1;PCNA"
"1634",5546,"CDC2-PCNA-CCNB1-GADD45G complex",4,0.0018,6e-04,3e-04,-0.0015,-3e-04,0.0012,0,"",0.5,"CDK1;PCNA"
"1635",5548,"IL12A-IL12B complex",2,0.0016,8e-04,4e-04,-0.0012,-4e-04,8e-04,0,"",0,""
"1636",5550,"CDK1-CCNB1-CCNF complex",3,0.0011,0.0019,3e-04,-8e-04,-0.0016,-8e-04,0,"",0.333333333333333,"CDK1"
"1637",5551,"CDC2-CCNB1-PTCH1 complex",3,4e-04,0.0011,9e-04,5e-04,-2e-04,-7e-04,0,"",0.333333333333333,"CDK1"
"1638",5556,"CDK2-CCNA2 complex",2,0.0455,0.1,6e-04,-0.0449,-0.0994,-0.0545,0,"",0.5,"CCNA2"
"1639",5557,"CDC2-CCNA2 complex",2,0.0032,7e-04,8e-04,-0.0024,1e-04,0.0025,0,"",1,"CDK1;CCNA2"
"1640",5558,"PAR6-CDC42 complex",2,0.0455,1e-04,0.0417,-0.0038,0.0416,0.0454,0,"",0.5,"CDC42"
"1641",5559,"CDC2-CCNA2-CDK2 complex",3,0.0048,0.034,7e-04,-0.0041,-0.0333,-0.0292,0,"",0.666666666666667,"CDK1;CCNA2"
"1642",5560,"CDK2-CCNE1 complex",2,0,0.0833,0,0,-0.0833,-0.0833,0,"",0,""
"1643",5564,"LMO4-gp130 complex",5,0.0176,7e-04,0.009,-0.0086,0.0083,0.0169,0,"",0,""
"1644",5573,"Stat1-alpha-dimer-CBP DNA-protein complex",2,1e-04,1e-04,1e-04,0,0,0,0.5,"CREBBP",0,""
"1645",5575,"SHP-NR5A2 complex",2,1e-04,1e-04,3e-04,2e-04,2e-04,0,0,"",0,""
"1646",5579,"CNTF-CNTFR-gp130-LIFR complex",4,0.0174,0.0013,7e-04,-0.0167,-6e-04,0.0161,0,"",0,""
"1647",5582,"LIFR-LIF-gp130 complex",3,0.0557,3e-04,5e-04,-0.0552,2e-04,0.0554,0,"",0,""
"1648",5589,"LINC complex, S-phase",7,0.0123,0.0046,0.024,0.0117,0.0194,0.0077,0,"",0,""
"1649",5593,"LINC core complex",5,0.0096,0.0011,0.0042,-0.0054,0.0031,0.0085,0,"",0,""
"1650",5596,"LINC complex, quiescent cells",7,0.0104,0.0014,0.0055,-0.0049,0.0041,0.009,0,"",0,""
"1651",5604,"Emerin complex 1",8,0.0017,0.0015,9e-04,-8e-04,-6e-04,2e-04,0,"",0,""
"1652",5606,"Emerin-actin-NMI-(alphaII)spectrin complex",4,8e-04,0.0032,0.0018,0.001,-0.0014,-0.0024,0,"",0,""
"1653",5607,"Emerin-actin-NMI complex",3,2e-04,5e-04,0.002,0.0018,0.0015,-3e-04,0,"",0,""
"1654",5608,"Emerin architectural complex",6,0.0022,0.0032,0.0099,0.0077,0.0067,-0.001,0,"",0,""
"1655",5609,"Emerin regulatory complex",9,0.0014,0.0012,0.0029,0.0015,0.0017,2e-04,0,"",0.2,"HDAC3;BANF1"
