gene	Nucleus	Nucleolus	Mitochondrion	Peroxisome	Endoplasmic reticulum	Cytoskeleton & Plasma membrane	Golgi & Endosome & Lysosome
C5orf60	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EZH1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PGGT1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLMO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPS8	0.0	0.0	0.0	0.0	0.0	0.0	1.0
NAALADL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGAT1	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AKAP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAPBP	0.0	0.0	0.0	0.0	1.0	0.0	1.0
HEMK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDRG1	1.0	0.0	0.0	0.0	0.0	1.0	1.0
SCHIP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C6orf49	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TECPR1	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TMEM120B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR87	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOP14	1.0	1.0	0.0	0.0	0.0	0.0	0.0
TAS2R39	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DHX57	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIMS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPANXB2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SPANXN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCAF8L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKAP7	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZNF778	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETV1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ESR1	1.0	0.0	0.0	0.0	0.0	1.0	1.0
INPP5D	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CA10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHLDB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HHATL	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OXR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SVOPL	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP1R9A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPI	1.0	0.0	0.0	0.0	0.0	1.0	0.0
TBL1XR1	1.0	0.0	0.0	0.0	0.0	1.0	0.0
CHMP3	0.0	0.0	0.0	0.0	0.0	1.0	1.0
CLMP	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DHX30	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CNEP1R1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
NOL7	1.0	1.0	1.0	0.0	0.0	0.0	0.0
ENSP00000405676	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF837	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC39	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CDC45	1.0	0.0	0.0	0.0	0.0	1.0	0.0
ESRP1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC4A8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXFP1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PBX1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AQP12A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMED7	0.0	0.0	0.0	0.0	1.0	0.0	1.0
PNCK	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RASGRF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUMO2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ACBD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFT140	0.0	0.0	0.0	0.0	0.0	1.0	0.0
UNC5C	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SH2D5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPM2AIP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KAT8	1.0	0.0	0.0	0.0	0.0	0.0	0.0
POLD1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TSGA13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR3E	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TDRD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR20	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CTXN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAPSS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRMT1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GMNC	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRPV4	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PAQR8	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZNF160	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EPN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC13A5	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FAT1	1.0	0.0	0.0	0.0	0.0	1.0	0.0
ENPP3	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZBTB7B	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCEA3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF880	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COX20	0.0	0.0	1.0	0.0	0.0	0.0	0.0
GPR124	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DNAJC7	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CDK15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LILRB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THSD7A	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PMS1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
C11orf21	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC23A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAF1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CKMT1A	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSP00000406581	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C4orf27	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MOGAT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C5orf67	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTF2IRD2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DCD	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MUC6	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSP00000406873	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM41A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHOSPHO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C4orf26	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NT5DC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAX1	0.0	0.0	0.0	0.0	0.0	1.0	1.0
GPR6	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FAM86B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HHLA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAPEPLD	1.0	0.0	0.0	0.0	0.0	0.0	1.0
SYBU	0.0	0.0	0.0	0.0	0.0	1.0	1.0
ZNF410	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNPO2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARSG	0.0	0.0	0.0	0.0	0.0	0.0	1.0
IQCA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM198A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EBNA1BP2	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LMNTD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPX1	0.0	0.0	1.0	0.0	0.0	0.0	0.0
MUC7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNC45A	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SPINK8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNPLA6	0.0	0.0	0.0	0.0	1.0	0.0	0.0
NUTM2E	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZBTB22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA7	0.0	0.0	0.0	0.0	0.0	1.0	0.0
GAS7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A44	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRAS	1.0	0.0	0.0	0.0	0.0	1.0	1.0
ENSP00000407592	0.0	0.0	0.0	0.0	0.0	1.0	0.0
METTL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRR22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNXB	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VWA5A	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOXL	0.0	0.0	0.0	1.0	0.0	0.0	0.0
CCDC122	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP46	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTN6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKX1-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VRK2	1.0	0.0	1.0	0.0	1.0	0.0	0.0
SLC9A3R2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FBP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METTL11B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR26	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GOLGA6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-DPB1	0.0	0.0	0.0	0.0	0.0	1.0	1.0
CT47A9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LPAR4	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CYTH2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PPP1R3E	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM32	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFC5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PRAM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHTF8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAMP2	0.0	0.0	0.0	0.0	0.0	0.0	1.0
VWA9	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSP00000408511	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IMPA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2orf61	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LARS2	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TMEM132D	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PABPN1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HDAC9	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PRKCA	1.0	0.0	1.0	0.0	0.0	1.0	0.0
NUGGC	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP21A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCTN2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KIF5A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDNF	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TBRG1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ZBTB42	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ANO6	0.0	0.0	0.0	0.0	0.0	1.0	0.0
WSB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLXNB2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
C10orf55	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAPPC13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTUD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBM18	1.0	0.0	0.0	0.0	0.0	0.0	0.0
OR4F29	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZNF230	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CISH	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRM4	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CRACR2A	0.0	0.0	0.0	0.0	0.0	1.0	1.0
FAM47E	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF740	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC388849	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLDN4	0.0	0.0	0.0	0.0	0.0	1.0	0.0
HERPUD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARRB1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF766	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SUMO3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SYNJ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMBIM1	0.0	0.0	0.0	0.0	0.0	1.0	1.0
RPP21	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAGE12J	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCNB1IP1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
USP53	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSP00000409924	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ALS2CR11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPS52	0.0	0.0	0.0	0.0	0.0	0.0	1.0
CFAP97	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXO46	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHGR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKIDA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EEF1D	1.0	0.0	0.0	0.0	0.0	0.0	0.0
VEZT	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D26	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABTB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AK9	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ZSCAN2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
POC5	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SCN5A	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TMEM176B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR2	1.0	0.0	0.0	0.0	0.0	1.0	1.0
PDE1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOMM40	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CMSS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CT47A11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAP2K4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAF1D	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM26	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STMN1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZNF90	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAHD2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTB	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RNF223	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF814	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELF4	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM131B	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AFAP1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SFRP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRG2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZNF562	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LSM5	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ATXN7L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSP00000410764	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FAM135A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNBP	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PNPLA8	0.0	0.0	1.0	1.0	0.0	0.0	0.0
FIGNL1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSP00000410815	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAD2L1BP	1.0	0.0	0.0	0.0	0.0	1.0	0.0
GBE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM132C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NHLRC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RUNDC3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF783	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MUSTN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LMLN	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSPYL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERLIN1	0.0	0.0	0.0	0.0	1.0	0.0	0.0
XG	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DNTTIP2	1.0	1.0	0.0	0.0	0.0	0.0	0.0
NSMAF	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF284	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCE6A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BCL7B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF799	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCA13	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TLK1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
C17orf112	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BEGAIN	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF619	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPIPB15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FEZF1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ITPKB	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP4-16P	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NBR1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TBCCD1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
BEND3	1.0	1.0	0.0	0.0	0.0	0.0	0.0
PTPRC	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FAM200A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MARK3	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ZNF598	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB3GAP1	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PATE4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM153A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GJC1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TOP2A	1.0	1.0	0.0	0.0	0.0	0.0	0.0
DHRS12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSANTD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLRA1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AOC1	0.0	0.0	0.0	1.0	0.0	1.0	0.0
ATP6V0E2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COLEC11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR35	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CSGALNACT1	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ALDH3A1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ISY1-RAB43	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PDCD6IP	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR137	0.0	0.0	0.0	0.0	0.0	0.0	1.0
KIF21B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MARCH8	0.0	0.0	0.0	0.0	0.0	0.0	1.0
C10orf131	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPGN	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CT47A10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LMOD2	0.0	0.0	0.0	0.0	0.0	1.0	0.0
IFNA17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAPCD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRR13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRVI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC121	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DGKZ	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PGAM4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL5RA	0.0	0.0	0.0	0.0	0.0	1.0	0.0
C4orf45	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DEPDC1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
MBD3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP2R5C	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ARPP21	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF438	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKL2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
C9orf172	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSP00000412457	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGAP22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM169	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPB	1.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRR1	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MMS19	1.0	0.0	0.0	0.0	0.0	1.0	0.0
FAM115C	0.0	0.0	0.0	0.0	0.0	1.0	0.0
OSBPL9	0.0	0.0	0.0	0.0	0.0	0.0	1.0
OR4A47	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MALRD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IKZF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAMTA2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RPP14	1.0	1.0	0.0	0.0	0.0	0.0	0.0
IFNA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
URM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-G	0.0	0.0	0.0	0.0	0.0	1.0	1.0
FREM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIRC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AGBL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC28B	0.0	0.0	0.0	0.0	0.0	1.0	0.0
C7orf25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBFOX2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A48	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAT8L	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ZNF445	1.0	0.0	0.0	0.0	0.0	0.0	0.0
MICA	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SCAF8	1.0	0.0	0.0	0.0	0.0	0.0	0.0
C16orf91	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf226	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKBP7	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RAB34	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TMEM130	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM160A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM213B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C3orf55	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIGZ	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ZNF724P	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFHX2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIAA1324L	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT3	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FGF12	1.0	0.0	0.0	0.0	0.0	0.0	0.0
HID1	0.0	0.0	0.0	0.0	0.0	1.0	1.0
APRG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLE1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CROT	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RFESD	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STXBP2	0.0	0.0	0.0	0.0	0.0	1.0	1.0
FNBP1	0.0	0.0	0.0	0.0	0.0	1.0	1.0
MCMDC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF492	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOM1	0.0	0.0	0.0	0.0	0.0	1.0	1.0
LRRC15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKN1C	1.0	0.0	0.0	0.0	0.0	0.0	0.0
C12orf71	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIGLEC9	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FAM25BP	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BCS1L	0.0	0.0	1.0	0.0	0.0	0.0	0.0
RCOR3	1.0	0.0	0.0	0.0	0.0	0.0	0.0
INPP5K	1.0	0.0	0.0	0.0	1.0	1.0	1.0
GDPD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PERM1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PRR26	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRBP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACN9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HJURP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
SPG20	0.0	0.0	1.0	0.0	0.0	1.0	0.0
ERG	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP6R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSBP1L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INTS2	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CT47A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MST1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRSF12	1.0	0.0	0.0	0.0	0.0	0.0	0.0
BDNF	1.0	0.0	1.0	0.0	0.0	0.0	0.0
RPS24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIMKLA	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MUC20	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PSMA1	1.0	0.0	0.0	0.0	0.0	1.0	0.0
EFNA4	0.0	0.0	0.0	0.0	0.0	1.0	0.0
C11orf70	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP17L13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJB11	0.0	0.0	0.0	0.0	1.0	0.0	0.0
FAM177B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CT47A12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SS18	1.0	0.0	0.0	0.0	0.0	0.0	0.0
